Acanthisitta_chloris	2
Actinodura_nipalensis	1
Minla_strigula	1
Minla_ignotincta	1
Actinodura_ramsayi	1
Actinodura_egertoni	1
Minla_cyanouroptera	1
Liocichla_phoenicea	1
Liocichla_omeiensis	1
Liocichla_steerii	1
Leiothrix_lutea	1
Leiothrix_argentauris	1
Heterophasia_melanoleuca	1
Heterophasia_capistrata	1
Garrulax_cineraceus	1
Garrulax_maximus	1
Garrulax_ocellatus	1
Garrulax_leucolophus	1
Garrulax_canorus	1
Garrulax_taewanus	1
Babax_lanceolatus	1
Garrulax_mitratus	1
Garrulax_sannio	1
Garrulax_perspicillatus	1
Garrulax_chinensis	1
Garrulax_pectoralis	1
Garrulax_davidi	1
Garrulax_albogularis	1
Garrulax_poecilorhynchus	1
Garrulax_vassali	1
Kupeornis_gilberti	1
Phyllanthus_atripennis	1
Turdoides_plebejus	1
Turdoides_jardineii	(1 2)
Turdoides_bicolor	1
Turdoides_rubiginosa	1
Garrulax_morrisonianus	1
Garrulax_elliotii	1
Garrulax_affinis	1
Garrulax_variegatus	1
Garrulax_milnei	1
Garrulax_erythrocephalus	1
Garrulax_lineatus	1
Garrulax_subunicolor	1
Garrulax_squamatus	1
Cutia_nipalensis	1
Napothera_epilepidota	(0 1)
Napothera_brevicaudata	0
Napothera_crassa	1
Malacocincla_abbotti	1
Illadopsis_puveli	1
Illadopsis_cleaveri	1
Illadopsis_albipectus	1
Illadopsis_fulvescens	1
Illadopsis_pyrrhoptera	1
Illadopsis_rufipennis	1
Kenopia_striata	1
Pellorneum_tickelli	(0 1)
Trichastoma_bicolor	1
Pellorneum_ruficeps	(0 1)
Pellorneum_capistratum	1
Malacocincla_malaccensis	1
Malacopteron_magnirostre	1
Malacopteron_cinereum	1
Schoeniparus_brunnea	0
Schoeniparus_dubia	0
Schoeniparus_rufogularis	0
Schoeniparus_cinerea	(0 1)
Schoeniparus_castaneceps	0
Gampsorhynchus_rufulus	1
Turdinus_macrodactylus	1
Graminicola_bengalensis	1
Alcippe_poioicephala	1
Alcippe_grotei	1
Alcippe_morrisonia	1
Alcippe_peracensis	1
Macronous_ptilosus	(0 1)
Stachyridopsis_rufifrons	(0 1)
Stachyridopsis_ruficeps	(0 1)
Stachyris_erythroptera	0
Stachyridopsis_chrysaea	0
Macronous_striaticeps	0
Dumetia_hyperythra	0
Timalia_pileata	(0 1)
Macronous_gularis	0
Pomatorhinus_ochraceiceps	0
Pomatorhinus_ferruginosus	0
Pomatorhinus_schisticeps	0
Pomatorhinus_ruficollis	0
Pomatorhinus_montanus	0
Xiphirhynchus_superciliaris	0
Stachyris_nigriceps	(0 1)
Stachyris_poliocephala	(0 1)
Stachyris_striolata	(0 1)
Pomatorhinus_erythrogenys	0
Pomatorhinus_hypoleucos	0
Spelaeornis_chocolatinus	1
Chlorocharis_emiliae	1
Zosterops_chloris	1
Zosterops_atrifrons	1
Zosterops_borbonicus	1
Zosterops_pallidus	1
Zosterops_senegalensis	1
Zosterops_modestus	1
Zosterops_maderaspatanus	1
Zosterops_lugubris	1
Zosterops_palpebrosus	1
Zosterops_mouroniensis	1
Zosterops_rennellianus	1
Zosterops_griseotinctus	1
Zosterops_murphyi	1
Zosterops_fuscicapilla	1
Zosterops_flavifrons	1
Woodfordia_superciliosa	1
Zosterops_cinereus	1
Zosterops_metcalfii	1
Zosterops_luteus	1
Zosterops_citrinella	1
Zosterops_abyssinicus	1
Zosterops_japonicus	1
Zosterops_poliogastrus	1
Lophozosterops_javanicus	1
Lophozosterops_superciliaris	1
Zosterornis_latistriatus	1
Cleptornis_marchei	1
Sterrhoptilus_dennistouni	1
Yuhina_flavicollis	1
Yuhina_bakeri	(0 1)
Yuhina_gularis	0
Yuhina_occipitalis	1
Yuhina_nigrimenta	1
Yuhina_brunneiceps	1
Yuhina_castaniceps	1
Yuhina_everetti	1
Yuhina_diademata	1
Parisoma_subcaeruleum	1
Sylvia_conspicillata	1
Sylvia_undata	1
Sylvia_deserticola	1
Sylvia_balearica	1
Sylvia_sarda	1
Sylvia_communis	1
Sylvia_cantillans	1
Sylvia_mystacea	1
Sylvia_rueppelli	1
Sylvia_melanothorax	1
Sylvia_melanocephala	1
Sylvia_leucomelaena	1
Parisoma_lugens	1
Sylvia_buryi	1
Sylvia_hortensis	1
Sylvia_curruca	1
Parisoma_layardi	1
Parisoma_boehmi	1
Sylvia_nisoria	1
Sylvia_nana	1
Sylvia_borin	1
Parophasma_galinieri	1
Lioptilus_nigricapillus	1
Pseudoalcippe_abyssinica	1
Horizorhinus_dohrni	1
Sylvia_atricapilla	1
Chrysomma_sinense	1
Fulvetta_striaticollis	1
Fulvetta_vinipectus	1
Fulvetta_cinereiceps	1
Rhopophilus_pekinensis	1
Paradoxornis_nipalensis	1
Paradoxornis_davidianus	1
Paradoxornis_webbianus	1
Paradoxornis_alphonsianus	1
Paradoxornis_gularis	1
Paradoxornis_guttaticollis	1
Chamaea_fasciata	1
Lioparus_chrysotis	(0 1)
Myzornis_pyrrhouraB	0
Pycnonotus_brunneus	1
Pycnonotus_plumosus	1
Pycnonotus_simplex	1
Pycnonotus_taivanus	1
Pycnonotus_sinensis	1
Pycnonotus_xanthorrhous	1
Pycnonotus_jocosus	1
Pycnonotus_nigricans	1
Pycnonotus_barbatus	1
Pycnonotus_capensis	1
Pycnonotus_leucogenys	1
Pycnonotus_xanthopygos	1
Pycnonotus_cafer	1
Pycnonotus_goiavier	1
Pycnonotus_flavescens	1
Pycnonotus_zeylanicus	1
Pycnonotus_finlaysoni	1
Spizixos_semitorques	1
Pycnonotus_erythropthalmos	1
Pycnonotus_cyaniventris	1
Pycnonotus_melanicterus	1
Pycnonotus_melanoleucus	1
Pycnonotus_eutilotus	1
Pycnonotus_atriceps	1
Pycnonotus_urostictus	1
Alophoixus_pallidus	1
Alophoixus_ochraceus	1
Alophoixus_flaveolus	1
Alophoixus_bres	1
Iole_propinqua	1
Hypsipetes_olivaceus	1
Hypsipetes_borbonicus	1
Hypsipetes_leucocephalus	1
Hypsipetes_parvirostris	1
Hypsipetes_crassirostris	1
Hypsipetes_amaurotis	1
Hypsipetes_philippinus	1
Hemixos_cinereus	1
Hemixos_flavala	1
Hemixos_castanonotus	1
Ixos_mcclellandii	1
Ixos_malaccensis	1
Baeopogon_clamans	1
Baeopogon_indicator	1
Chlorocichla_flaviventris	1
Thescelocichla_leucopleura	1
Ixonotus_guttatus	1
Atimastillas_flavicollis	1
Arizelocichla_milanjensis	1
Arizelocichla_nigriceps	1
Arizelocichla_masukuensis	1
Arizelocichla_tephrolaemus	1
